origin_iata,origin_lon,origin_lat,dest_iata,dest_lon,dest_lat,total
HOU,-95.27690539999999,29.6459077,FLL,-80.1506022,26.0742344,35
HOU,-95.27690539999999,29.6459077,MSY,-90.2592299,29.9910905,35
HOU,-95.27690539999999,29.6459077,OAK,-122.2197428,37.7125689,35
IAD,-77.45653879999999,38.9531162,SMF,-121.5900648,38.6950854,35
IAD,-77.45653879999999,38.9531162,STL,-90.374819,38.7499403,35
IND,-86.2955952,39.7168593,MKE,-87.89664599999999,42.9475534,35
IND,-86.2955952,39.7168593,RDU,-78.7879963,35.88007899999999,35
ISN,-103.6375502,48.1776122,DEN,-104.6737376,39.8560963,35
JAX,-81.6879368,30.49407129999999,DFW,-97.0403352,32.8998091,35
JAX,-81.6879368,30.49407129999999,MEM,-89.9791729,35.0420679,35
LAS,-115.1537389,36.0839998,DSM,-93.6587958,41.5341333,35
LAS,-115.1537389,36.0839998,ONT,-117.598057,34.0559781,35
LBB,-118.1523845,33.8176974,MAF,-102.2047497,31.9417386,35
LGA,-73.8739659,40.7769271,CHO,-78.4516149,38.1394877,35
LSE,-91.2634558,43.8753591,ORD,-87.9073214,41.9741625,35
MDW,-87.7521884,41.78677589999999,BOS,-71.0095602,42.3656132,35
MDW,-87.7521884,41.78677589999999,HOU,-95.27690539999999,29.6459077,35
MDW,-87.7521884,41.78677589999999,PHL,-75.2424229,39.8743959,35
MDW,-87.7521884,41.78677589999999,SAN,-117.1933038,32.7338006,35
MEM,-89.9791729,35.0420679,BFM,-88.0788295,30.6370652,35
MEM,-89.9791729,35.0420679,OKC,-97.600556,35.393056,35
MEM,-89.9791729,35.0420679,SMF,-121.5900648,38.6950854,35
MGM,-86.3906353,32.3050713,CLT,-80.9473146,35.2144026,35
MHT,-71.4352177,42.929687,DCA,-77.04023149999999,38.851242,35
MHT,-71.4352177,42.929687,SDF,-85.7369231,38.175662,35
MIA,-80.2870509,25.7958723,CMH,-82.8871767,39.9999399,35
MKE,-87.89664599999999,42.9475534,CLE,-81.8538669,41.4057985,35
MLI,-90.50827059999999,41.4496341,DEN,-104.6737376,39.8560963,35
MOB,-88.24549359999999,30.692512,CLT,-80.9473146,35.2144026,35
MSY,-90.2592299,29.9910905,MDW,-87.7521884,41.78677589999999,35
MYR,-78.92789429999999,33.6822019,DTW,-83.3553842,42.2161722,35
OAJ,-77.60688429999999,34.8291316,ATL,-84.4277001,33.6407282,35
OMA,-95.8937409,41.3018733,SEA,-122.3088165,47.4502499,35
ORD,-87.9073214,41.9741625,LSE,-91.2634558,43.8753591,35
ORD,-87.9073214,41.9741625,TUS,-110.9392269,32.1145102,35
PDX,-122.5950942,45.58976939999999,MCI,-94.7107786,39.2991181,35
PHL,-75.2424229,39.8743959,BTV,-73.1516037,44.4706939,35
PHL,-75.2424229,39.8743959,GSO,-79.9351805,36.1043671,35
PHX,-112.0077881,33.4372686,FAT,-119.7181083,36.7758493,35
PHX,-112.0077881,33.4372686,HOU,-95.27690539999999,29.6459077,35
PIT,-80.2352233,40.4919208,SFO,-122.3789554,37.6213129,35
PIT,-80.2352233,40.4919208,TPA,-82.5311382,27.9771524,35
RSW,-81.7553083,26.5337051,MCO,-81.308083,28.4311577,35
SDF,-85.7369231,38.175662,MHT,-71.4352177,42.929687,35
SEA,-122.3088165,47.4502499,EUG,-123.2159003,44.1217811,35
SEA,-122.3088165,47.4502499,FLL,-80.1506022,26.0742344,35
SEA,-122.3088165,47.4502499,OMA,-95.8937409,41.3018733,35
STL,-90.374819,38.7499403,DAL,-96.8512063,32.8481029,35
TPA,-82.5311382,27.9771524,LAX,-118.40853,33.9415889,35
VPS,-86.54984639999999,30.49545509999999,ATL,-84.4277001,33.6407282,35
ALB,-73.8054981,42.7487124,BWI,-76.6683922,39.1774042,34
ALB,-73.8054981,42.7487124,IAD,-77.45653879999999,38.9531162,34
ATL,-84.4277001,33.6407282,PVD,-71.4304062,41.7245271,34
ATL,-84.4277001,33.6407282,VPS,-86.54984639999999,30.49545509999999,34
BDL,-72.68603139999999,41.9388735,SDF,-85.7369231,38.175662,34
BHM,-86.754126,33.5624269,DCA,-77.04023149999999,38.851242,34
BNA,-86.67737129999999,36.126317,PHX,-112.0077881,33.4372686,34
BWI,-76.6683922,39.1774042,AUS,-97.66635289999999,30.19747109999999,34
BWI,-76.6683922,39.1774042,BDL,-72.68603139999999,41.9388735,34
BWI,-76.6683922,39.1774042,BNA,-86.67737129999999,36.126317,34
BWI,-76.6683922,39.1774042,MDW,-87.7521884,41.78677589999999,34
BWI,-76.6683922,39.1774042,MKE,-87.89664599999999,42.9475534,34
BWI,-76.6683922,39.1774042,PVD,-71.4304062,41.7245271,34
CHO,-78.4516149,38.1394877,LGA,-73.8739659,40.7769271,34
CLT,-80.9473146,35.2144026,PHX,-112.0077881,33.4372686,34
CMH,-82.8871767,39.9999399,MIA,-80.2870509,25.7958723,34
CVG,-84.6630165,39.0532746,BDL,-72.68603139999999,41.9388735,34
CVG,-84.6630165,39.0532746,CVG,-84.6630165,39.0532746,34
DAL,-96.8512063,32.8481029,BNA,-86.67737129999999,36.126317,34
DAL,-96.8512063,32.8481029,BWI,-76.6683922,39.1774042,34
DAL,-96.8512063,32.8481029,MCO,-81.308083,28.4311577,34
DAL,-96.8512063,32.8481029,MDW,-87.7521884,41.78677589999999,34
DAL,-96.8512063,32.8481029,OAK,-122.2197428,37.7125689,34
DAL,-96.8512063,32.8481029,TPA,-82.5311382,27.9771524,34
DCA,-77.04023149999999,38.851242,BGR,-68.8165035,44.808176,34
DFW,-97.0403352,32.8998091,CHS,-80.038159,32.8942676,34
DFW,-97.0403352,32.8998091,GPT,-89.0727778,30.4131137,34
DFW,-97.0403352,32.8998091,MAF,-102.2047497,31.9417386,34
DTW,-83.3553842,42.2161722,SAN,-117.1933038,32.7338006,34
DTW,-83.3553842,42.2161722,TYS,-83.993889,35.810833,34
EVV,-87.52717539999999,38.0433641,ATL,-84.4277001,33.6407282,34
FAT,-119.7181083,36.7758493,PHX,-112.0077881,33.4372686,34
FLL,-80.1506022,26.0742344,ACY,-74.57388499999999,39.4515696,34
FLL,-80.1506022,26.0742344,HOU,-95.27690539999999,29.6459077,34
GEG,-117.534812,47.62174779999999,BOI,-116.2223159,43.5658231,34
GEG,-117.534812,47.62174779999999,LAS,-115.1537389,36.0839998,34
GEG,-117.534812,47.62174779999999,MSP,-93.2222846,44.8847554,34
GPT,-89.0727778,30.4131137,CLT,-80.9473146,35.2144026,34
HOU,-95.27690539999999,29.6459077,DEN,-104.6737376,39.8560963,34
HOU,-95.27690539999999,29.6459077,IND,-86.2955952,39.7168593,34
HPN,-73.7086641,41.0683325,PBI,-80.0928165,26.6857475,34
IAH,-95.3367827,29.9902199,CLL,-96.36660529999999,30.5936801,34
ILM,-77.91052010000001,34.2668931,PHL,-75.2424229,39.8743959,34
LAS,-115.1537389,36.0839998,COS,-104.7026039,38.801712,34
LGA,-73.8739659,40.7769271,DCA,-77.04023149999999,38.851242,34
LGA,-73.8739659,40.7769271,MSN,-89.33641279999999,43.1390659,34
MAF,-102.2047497,31.9417386,DFW,-97.0403352,32.8998091,34
MCI,-94.7107786,39.2991181,SFO,-122.3789554,37.6213129,34
MCO,-81.308083,28.4311577,OMA,-95.8937409,41.3018733,34
MDW,-87.7521884,41.78677589999999,CMH,-82.8871767,39.9999399,34
MDW,-87.7521884,41.78677589999999,DAL,-96.8512063,32.8481029,34
MDW,-87.7521884,41.78677589999999,EWR,-74.1744624,40.6895314,34
MDW,-87.7521884,41.78677589999999,RDU,-78.7879963,35.88007899999999,34
MDW,-87.7521884,41.78677589999999,SLC,-111.9790706,40.7899404,34
MDW,-87.7521884,41.78677589999999,STL,-90.374819,38.7499403,34
MDW,-87.7521884,41.78677589999999,TPA,-82.5311382,27.9771524,34
MEM,-89.9791729,35.0420679,BHM,-86.754126,33.5624269,34
MEM,-89.9791729,35.0420679,HOU,-95.27690539999999,29.6459077,34
MEM,-89.9791729,35.0420679,TYS,-83.993889,35.810833,34
MKE,-87.89664599999999,42.9475534,SDF,-85.7369231,38.175662,34
OAK,-122.2197428,37.7125689,BWI,-76.6683922,39.1774042,34
OAK,-122.2197428,37.7125689,HOU,-95.27690539999999,29.6459077,34
OAK,-122.2197428,37.7125689,MDW,-87.7521884,41.78677589999999,34
ONT,-117.598057,34.0559781,SAN,-117.1933038,32.7338006,34
PBI,-80.0928165,26.6857475,HPN,-73.7086641,41.0683325,34
PDX,-122.5950942,45.58976939999999,DTW,-83.3553842,42.2161722,34
PHL,-75.2424229,39.8743959,ILM,-77.91052010000001,34.2668931,34
PHL,-75.2424229,39.8743959,ONT,-117.598057,34.0559781,34
PIT,-80.2352233,40.4919208,MDW,-87.7521884,41.78677589999999,34
PIT,-80.2352233,40.4919208,RSW,-81.7553083,26.5337051,34
PNS,-87.1867049,30.4738158,DFW,-97.0403352,32.8998091,34
PWM,-70.30969739999999,43.6464785,BWI,-76.6683922,39.1774042,34
SAT,-98.4683484,29.5311973,SDF,-85.7369231,38.175662,34
SFO,-122.3789554,37.6213129,OMA,-95.8937409,41.3018733,34
SFO,-122.3789554,37.6213129,RDM,-121.1608592,44.2532061,34
SLC,-111.9790706,40.7899404,MFR,-122.8744669,42.3730209,34
TUL,-95.88386589999999,36.198778,CLT,-80.9473146,35.2144026,34
TUS,-110.9392269,32.1145102,ORD,-87.9073214,41.9741625,34
YIP,-83.5242868,42.2378031,MCI,-94.7107786,39.2991181,34
ABQ,-106.6129085,35.0433333,OAK,-122.2197428,37.7125689,33
ACY,-74.57388499999999,39.4515696,FLL,-80.1506022,26.0742344,33
ATL,-84.4277001,33.6407282,FAY,-78.887089,34.9910665,33
ATL,-84.4277001,33.6407282,MYR,-78.92789429999999,33.6822019,33
ATL,-84.4277001,33.6407282,OMA,-95.8937409,41.3018733,33
AUS,-97.66635289999999,30.19747109999999,BWI,-76.6683922,39.1774042,33
BDL,-72.68603139999999,41.9388735,JFK,-73.77813909999999,40.6413111,33
BDL,-72.68603139999999,41.9388735,RSW,-81.7553083,26.5337051,33
BFF,-103.5934309,41.8695184,DEN,-104.6737376,39.8560963,33
BGR,-68.8165035,44.808176,DCA,-77.04023149999999,38.851242,33
BNA,-86.67737129999999,36.126317,SAT,-98.4683484,29.5311973,33
BOI,-116.2223159,43.5658231,MSP,-93.2222846,44.8847554,33
BOS,-71.0095602,42.3656132,SAV,-81.2018521,32.1294267,33
BWI,-76.6683922,39.1774042,DAL,-96.8512063,32.8481029,33
BWI,-76.6683922,39.1774042,MCI,-94.7107786,39.2991181,33
BWI,-76.6683922,39.1774042,ROC,-77.66657219999999,43.1225229,33
CLE,-81.8538669,41.4057985,RDU,-78.7879963,35.88007899999999,33
CLT,-80.9473146,35.2144026,CRW,-81.5934922,38.3714489,33
CLT,-80.9473146,35.2144026,TLH,-84.3450518,30.3954074,33
CMH,-82.8871767,39.9999399,LAX,-118.40853,33.9415889,33
DAL,-96.8512063,32.8481029,FLL,-80.1506022,26.0742344,33
DAL,-96.8512063,32.8481029,STL,-90.374819,38.7499403,33
DFW,-97.0403352,32.8998091,LFT,-91.9894188,30.205482,33
DFW,-97.0403352,32.8998091,OMA,-95.8937409,41.3018733,33
DFW,-97.0403352,32.8998091,VPS,-86.54984639999999,30.49545509999999,33
DTW,-83.3553842,42.2161722,JAX,-81.6879368,30.49407129999999,33
ELP,-106.3824345,31.8053354,SDF,-85.7369231,38.175662,33
FAY,-78.887089,34.9910665,ATL,-84.4277001,33.6407282,33
FLL,-80.1506022,26.0742344,MDW,-87.7521884,41.78677589999999,33
GEG,-117.534812,47.62174779999999,ORD,-87.9073214,41.9741625,33
HOU,-95.27690539999999,29.6459077,LAS,-115.1537389,36.0839998,33
HOU,-95.27690539999999,29.6459077,MDW,-87.7521884,41.78677589999999,33
HOU,-95.27690539999999,29.6459077,PHX,-112.0077881,33.4372686,33
HOU,-95.27690539999999,29.6459077,SAT,-98.4683484,29.5311973,33
HPN,-73.7086641,41.0683325,ACK,-70.0637506,41.2569516,33
HPN,-73.7086641,41.0683325,DCA,-77.04023149999999,38.851242,33
IAD,-77.45653879999999,38.9531162,CVG,-84.6630165,39.0532746,33
IAD,-77.45653879999999,38.9531162,TYS,-83.993889,35.810833,33
ICT,-97.42869879999999,37.6508529,LAS,-115.1537389,36.0839998,33
IND,-86.2955952,39.7168593,HOU,-95.27690539999999,29.6459077,33
JAX,-81.6879368,30.49407129999999,CVG,-84.6630165,39.0532746,33
LAS,-115.1537389,36.0839998,BUF,-78.7295067,42.9397059,33
LAS,-115.1537389,36.0839998,DAL,-96.8512063,32.8481029,33
LAS,-115.1537389,36.0839998,HOU,-95.27690539999999,29.6459077,33
LAX,-118.40853,33.9415889,EUG,-123.2159003,44.1217811,33
LBB,-118.1523845,33.8176974,MEM,-89.9791729,35.0420679,33
LFT,-91.9894188,30.205482,DFW,-97.0403352,32.8998091,33
MAF,-102.2047497,31.9417386,LBB,-118.1523845,33.8176974,33
MCI,-94.7107786,39.2991181,PDX,-122.5950942,45.58976939999999,33
MDW,-87.7521884,41.78677589999999,IND,-86.2955952,39.7168593,33
MDW,-87.7521884,41.78677589999999,MSY,-90.2592299,29.9910905,33
MDW,-87.7521884,41.78677589999999,OAK,-122.2197428,37.7125689,33
MIA,-80.2870509,25.7958723,JAX,-81.6879368,30.49407129999999,33
MKE,-87.89664599999999,42.9475534,STL,-90.374819,38.7499403,33
MQY,-86.52589499999999,36.004326,BNA,-86.67737129999999,36.126317,33
MSP,-93.2222846,44.8847554,DAY,-84.2217719,39.90252419999999,33
MSY,-90.2592299,29.9910905,PHX,-112.0077881,33.4372686,33
OAK,-122.2197428,37.7125689,DAL,-96.8512063,32.8481029,33
OMA,-95.8937409,41.3018733,LAX,-118.40853,33.9415889,33
ORD,-87.9073214,41.9741625,FWA,-85.18844229999999,40.9828674,33
PHX,-112.0077881,33.4372686,BNA,-86.67737129999999,36.126317,33
PIT,-80.2352233,40.4919208,MIA,-80.2870509,25.7958723,33
PSP,-116.5070468,33.8303194,SLC,-111.9790706,40.7899404,33
RDM,-121.1608592,44.2532061,DEN,-104.6737376,39.8560963,33
RDM,-121.1608592,44.2532061,SFO,-122.3789554,37.6213129,33
RIC,-77.3208112,37.5065795,BWI,-76.6683922,39.1774042,33
SAN,-117.1933038,32.7338006,DTW,-83.3553842,42.2161722,33
SAN,-117.1933038,32.7338006,MDW,-87.7521884,41.78677589999999,33
SBN,-86.315843,41.7077166,ATL,-84.4277001,33.6407282,33
SLC,-111.9790706,40.7899404,FAT,-119.7181083,36.7758493,33
SLC,-111.9790706,40.7899404,PSP,-116.5070468,33.8303194,33
STL,-90.374819,38.7499403,CLE,-81.8538669,41.4057985,33
STL,-90.374819,38.7499403,HOU,-95.27690539999999,29.6459077,33
TLH,-84.3450518,30.3954074,CLT,-80.9473146,35.2144026,33
TPA,-82.5311382,27.9771524,MCI,-94.7107786,39.2991181,33
TPA,-82.5311382,27.9771524,MDW,-87.7521884,41.78677589999999,33
VPS,-86.54984639999999,30.49545509999999,DFW,-97.0403352,32.8998091,33
ABQ,-106.6129085,35.0433333,ATL,-84.4277001,33.6407282,32
ACK,-70.0637506,41.2569516,HPN,-73.7086641,41.0683325,32
ACK,-70.0637506,41.2569516,HYA,-70.2847445,41.6673379,32
ALB,-73.8054981,42.7487124,DEN,-104.6737376,39.8560963,32
ALB,-73.8054981,42.7487124,MDW,-87.7521884,41.78677589999999,32
ATL,-84.4277001,33.6407282,ABQ,-106.6129085,35.0433333,32
ATL,-84.4277001,33.6407282,LFT,-91.9894188,30.205482,32
ATL,-84.4277001,33.6407282,SBN,-86.315843,41.7077166,32
AZA,-111.668946,33.307161,LAS,-115.1537389,36.0839998,32
BDL,-72.68603139999999,41.9388735,MDW,-87.7521884,41.78677589999999,32
BFM,-88.0788295,30.6370652,MEM,-89.9791729,35.0420679,32
BHM,-86.754126,33.5624269,DTW,-83.3553842,42.2161722,32
BNA,-86.67737129999999,36.126317,HOU,-95.27690539999999,29.6459077,32
BNA,-86.67737129999999,36.126317,MIA,-80.2870509,25.7958723,32
BOI,-116.2223159,43.5658231,SAN,-117.1933038,32.7338006,32
BWI,-76.6683922,39.1774042,ALB,-73.8054981,42.7487124,32
BWI,-76.6683922,39.1774042,HOU,-95.27690539999999,29.6459077,32
BWI,-76.6683922,39.1774042,MIA,-80.2870509,25.7958723,32
BZN,-111.1532346,45.7771073,LAX,-118.40853,33.9415889,32
BZN,-111.1532346,45.7771073,SFO,-122.3789554,37.6213129,32
CAE,-81.1220015,33.941917,DCA,-77.04023149999999,38.851242,32
CHA,-85.19701119999999,35.0374486,ORD,-87.9073214,41.9741625,32
CHS,-80.038159,32.8942676,DEN,-104.6737376,39.8560963,32
CLE,-81.8538669,41.4057985,AUS,-97.66635289999999,30.19747109999999,32
CLE,-81.8538669,41.4057985,BWI,-76.6683922,39.1774042,32
CLT,-80.9473146,35.2144026,OMA,-95.8937409,41.3018733,32
CMH,-82.8871767,39.9999399,BNA,-86.67737129999999,36.126317,32
CMH,-82.8871767,39.9999399,MDW,-87.7521884,41.78677589999999,32
CRW,-81.5934922,38.3714489,CLT,-80.9473146,35.2144026,32
CVG,-84.6630165,39.0532746,JAX,-81.6879368,30.49407129999999,32
DCA,-77.04023149999999,38.851242,GSO,-79.9351805,36.1043671,32
DEN,-104.6737376,39.8560963,ALB,-73.8054981,42.7487124,32
DEN,-104.6737376,39.8560963,MLI,-90.50827059999999,41.4496341,32
DEN,-104.6737376,39.8560963,ORF,-76.2000161,36.8956837,32
DEN,-104.6737376,39.8560963,RDM,-121.1608592,44.2532061,32
DFW,-97.0403352,32.8998091,LIT,-92.2216531,34.7307049,32
DTW,-83.3553842,42.2161722,SBN,-86.315843,41.7077166,32
EUG,-123.2159003,44.1217811,LAX,-118.40853,33.9415889,32
EWR,-74.1744624,40.6895314,JFK,-73.77813909999999,40.6413111,32
FLL,-80.1506022,26.0742344,DAL,-96.8512063,32.8481029,32
GCN,-112.1444184,35.9526026,PGA,-111.451092,36.9244374,32
GEG,-117.534812,47.62174779999999,DFW,-97.0403352,32.8998091,32
GRR,-85.5248434,42.8846633,MCO,-81.308083,28.4311577,32
HOU,-95.27690539999999,29.6459077,BWI,-76.6683922,39.1774042,32
HOU,-95.27690539999999,29.6459077,LGA,-73.8739659,40.7769271,32
HOU,-95.27690539999999,29.6459077,MCO,-81.308083,28.4311577,32
HOU,-95.27690539999999,29.6459077,OKC,-97.600556,35.393056,32
HYA,-70.2847445,41.6673379,ACK,-70.0637506,41.2569516,32
IAD,-77.45653879999999,38.9531162,ALB,-73.8054981,42.7487124,32
IAD,-77.45653879999999,38.9531162,TEB,-74.0615292,40.858332,32
JAX,-81.6879368,30.49407129999999,DTW,-83.3553842,42.2161722,32
LAN,-84.5901729,42.7751565,DTW,-83.3553842,42.2161722,32
LAX,-118.40853,33.9415889,CMH,-82.8871767,39.9999399,32
LCK,-82.9358462,39.8173811,SDF,-85.7369231,38.175662,32
LRD,-99.4613589,27.5447829,MEM,-89.9791729,35.0420679,32
MCI,-94.7107786,39.2991181,BWI,-76.6683922,39.1774042,32
MCO,-81.308083,28.4311577,HOU,-95.27690539999999,29.6459077,32
MCO,-81.308083,28.4311577,MDW,-87.7521884,41.78677589999999,32
MDW,-87.7521884,41.78677589999999,ALB,-73.8054981,42.7487124,32
MDW,-87.7521884,41.78677589999999,BWI,-76.6683922,39.1774042,32
MDW,-87.7521884,41.78677589999999,FLL,-80.1506022,26.0742344,32
MDW,-87.7521884,41.78677589999999,PHX,-112.0077881,33.4372686,32
MDW,-87.7521884,41.78677589999999,PIT,-80.2352233,40.4919208,32
MEM,-89.9791729,35.0420679,SHV,-93.8286552,32.4544911,32
MIA,-80.2870509,25.7958723,CHS,-80.038159,32.8942676,32
MKE,-87.89664599999999,42.9475534,BWI,-76.6683922,39.1774042,32
MKE,-87.89664599999999,42.9475534,LAX,-118.40853,33.9415889,32
MSP,-93.2222846,44.8847554,XNA,-94.30429400000001,36.2786587,32
OAK,-122.2197428,37.7125689,MCI,-94.7107786,39.2991181,32
OKC,-97.600556,35.393056,CLT,-80.9473146,35.2144026,32
OKC,-97.600556,35.393056,MSP,-93.2222846,44.8847554,32
OMA,-95.8937409,41.3018733,ATL,-84.4277001,33.6407282,32
ONT,-117.598057,34.0559781,PHL,-75.2424229,39.8743959,32
ORD,-87.9073214,41.9741625,BIS,-100.7572447,46.77518999999999,32
ORD,-87.9073214,41.9741625,CMI,-88.26398789999999,40.03649619999999,32
ORD,-87.9073214,41.9741625,HPN,-73.7086641,41.0683325,32
ORD,-87.9073214,41.9741625,JAC,-110.7366517,43.6084108,32
ORF,-76.2000161,36.8956837,DEN,-104.6737376,39.8560963,32
PDX,-122.5950942,45.58976939999999,MDW,-87.7521884,41.78677589999999,32
PHX,-112.0077881,33.4372686,BUF,-78.7295067,42.9397059,32
PHX,-112.0077881,33.4372686,MIA,-80.2870509,25.7958723,32
PIH,-112.5886283,42.9055766,SLC,-111.9790706,40.7899404,32
PIT,-80.2352233,40.4919208,RDU,-78.7879963,35.88007899999999,32
PVD,-71.4304062,41.7245271,MDW,-87.7521884,41.78677589999999,32
PWM,-70.30969739999999,43.6464785,CLT,-80.9473146,35.2144026,32
RDU,-78.7879963,35.88007899999999,CLE,-81.8538669,41.4057985,32
RDU,-78.7879963,35.88007899999999,DAL,-96.8512063,32.8481029,32
RDU,-78.7879963,35.88007899999999,PIT,-80.2352233,40.4919208,32
SAN,-117.1933038,32.7338006,HOU,-95.27690539999999,29.6459077,32
SAN,-117.1933038,32.7338006,MEM,-89.9791729,35.0420679,32
SAT,-98.4683484,29.5311973,STL,-90.374819,38.7499403,32
SDF,-85.7369231,38.175662,ABQ,-106.6129085,35.0433333,32
SDF,-85.7369231,38.175662,BIL,-108.5379142,45.80350809999999,32
SDF,-85.7369231,38.175662,OMA,-95.8937409,41.3018733,32
SDF,-85.7369231,38.175662,RFD,-89.0988607,42.20218029999999,32
SFO,-122.3789554,37.6213129,MCI,-94.7107786,39.2991181,32
SFO,-122.3789554,37.6213129,MDW,-87.7521884,41.78677589999999,32
SFO,-122.3789554,37.6213129,TPA,-82.5311382,27.9771524,32
SLC,-111.9790706,40.7899404,HLN,-111.9902266,46.6095791,32
SMF,-121.5900648,38.6950854,IAD,-77.45653879999999,38.9531162,32
STL,-90.374819,38.7499403,BOS,-71.0095602,42.3656132,32
STL,-90.374819,38.7499403,BWI,-76.6683922,39.1774042,32
STL,-90.374819,38.7499403,FLL,-80.1506022,26.0742344,32
STL,-90.374819,38.7499403,OKC,-97.600556,35.393056,32
TPA,-82.5311382,27.9771524,DAL,-96.8512063,32.8481029,32
TPA,-82.5311382,27.9771524,HOU,-95.27690539999999,29.6459077,32
TYS,-83.993889,35.810833,DFW,-97.0403352,32.8998091,32
TYS,-83.993889,35.810833,DTW,-83.3553842,42.2161722,32
ABQ,-106.6129085,35.0433333,HOU,-95.27690539999999,29.6459077,31
AFW,-97.3138822,32.9875102,MAF,-102.2047497,31.9417386,31
ATL,-84.4277001,33.6407282,AEX,-92.5451856,31.3274112,31
BGR,-68.8165035,44.808176,EWR,-74.1744624,40.6895314,31
BNA,-86.67737129999999,36.126317,SAN,-117.1933038,32.7338006,31
BOS,-71.0095602,42.3656132,PDX,-122.5950942,45.58976939999999,31
BOS,-71.0095602,42.3656132,SDF,-85.7369231,38.175662,31
BWI,-76.6683922,39.1774042,SAT,-98.4683484,29.5311973,31
CHS,-80.038159,32.8942676,MIA,-80.2870509,25.7958723,31
CLE,-81.8538669,41.4057985,STL,-90.374819,38.7499403,31
CLT,-80.9473146,35.2144026,MDW,-87.7521884,41.78677589999999,31
CLT,-80.9473146,35.2144026,PWM,-70.30969739999999,43.6464785,31
DAL,-96.8512063,32.8481029,MEM,-89.9791729,35.0420679,31
DCA,-77.04023149999999,38.851242,HPN,-73.7086641,41.0683325,31
DCA,-77.04023149999999,38.851242,MDW,-87.7521884,41.78677589999999,31
DCA,-77.04023149999999,38.851242,MKE,-87.89664599999999,42.9475534,31
DFW,-97.0403352,32.8998091,COU,-92.2193772,38.8155232,31
DFW,-97.0403352,32.8998091,MLU,-92.0436229,32.51023110000001,31
DFW,-97.0403352,32.8998091,SJC,-121.9289375,37.3639472,31
EGE,-106.9145481,39.6425637,DEN,-104.6737376,39.8560963,31
EUG,-123.2159003,44.1217811,SEA,-122.3088165,47.4502499,31
EWR,-74.1744624,40.6895314,MDW,-87.7521884,41.78677589999999,31
EWR,-74.1744624,40.6895314,RIC,-77.3208112,37.5065795,31
FAR,-96.8255648,46.9198612,MEM,-89.9791729,35.0420679,31
FAT,-119.7181083,36.7758493,SEA,-122.3088165,47.4502499,31
FLL,-80.1506022,26.0742344,MCI,-94.7107786,39.2991181,31
FLL,-80.1506022,26.0742344,STL,-90.374819,38.7499403,31
FNT,-83.7388467,42.9734164,ATL,-84.4277001,33.6407282,31
FSD,-96.7402171,43.5828065,SDF,-85.7369231,38.175662,31
HLN,-111.9902266,46.6095791,SLC,-111.9790706,40.7899404,31
HOU,-95.27690539999999,29.6459077,ABQ,-106.6129085,35.0433333,31
HOU,-95.27690539999999,29.6459077,SAN,-117.1933038,32.7338006,31
HOU,-95.27690539999999,29.6459077,TPA,-82.5311382,27.9771524,31
HPN,-73.7086641,41.0683325,ORD,-87.9073214,41.9741625,31
HSV,-86.77568989999999,34.6403329,DCA,-77.04023149999999,38.851242,31
IAH,-95.3367827,29.9902199,SAV,-81.2018521,32.1294267,31
IND,-86.2955952,39.7168593,STL,-90.374819,38.7499403,31
JAC,-110.7366517,43.6084108,ORD,-87.9073214,41.9741625,31
JAX,-81.6879368,30.49407129999999,SDF,-85.7369231,38.175662,31
LAX,-118.40853,33.9415889,BZN,-111.1532346,45.7771073,31
LFT,-91.9894188,30.205482,ATL,-84.4277001,33.6407282,31
LGA,-73.8739659,40.7769271,HOU,-95.27690539999999,29.6459077,31
LGA,-73.8739659,40.7769271,MYR,-78.92789429999999,33.6822019,31
LRD,-99.4613589,27.5447829,SAT,-98.4683484,29.5311973,31
LSE,-91.2634558,43.8753591,MSP,-93.2222846,44.8847554,31
MCI,-94.7107786,39.2991181,OAK,-122.2197428,37.7125689,31
MCO,-81.308083,28.4311577,ORF,-76.2000161,36.8956837,31
MCO,-81.308083,28.4311577,SYR,-76.1101888,43.1139301,31
MDT,-76.7576672,40.1942375,IAD,-77.45653879999999,38.9531162,31
