icao_code,iata_code,name,city,country,altitude,lat_decimal,lon_decimal,id
CYZD,YZD,DOWNSVIEW,TORONTO,CANADA,199,43.742,-79.466,315
CYZE,YZE,GORE BAY MANITOULIN,GORE BAY,CANADA,194,45.885,-82.568,316
CYZF,YZF,YELLOWKNIFE,YELLOWKNIFE,CANADA,206,62.463,-114.44,317
CYZH,YZH,SLAVE LAKE,SLAVE LAKE,CANADA,583,55.293,-114.778,318
CYZP,YZP,SANDSPIT,SANDSPIT,CANADA,7,53.254,-131.814,319
CYZR,YZR,CHRIS HADFIELD,SARNIA,CANADA,182,42.999,-82.309,320
CYZT,YZT,PORT HARDY,PORT HARDY,CANADA,22,50.681,-127.367,321
CYZU,YZU,WHITECOURT,WHITECOURT,CANADA,783,54.144,-115.787,322
CYZV,YZV,SEPT ILES,SEPT-ILES,CANADA,55,50.223,-66.266,323
CYZW,YZW,TESLIN,TESLIN,CANADA,706,60.173,-132.743,324
CYZX,YZX,GREENWOOD,GREENWOOD,CANADA,29,44.984,-64.917,325
CZFA,ZFA,FARO,FARO,CANADA,717,62.208,-133.376,326
CZFM,ZFM,FORT MCPHERSON,FORT MCPHERSON,CANADA,44,67.408,-134.86,327
CZNB,N/A,N/A,NORTH BAY,CANADA,0,0,0,328
CZUE,N/A,N/A,CAPE PARRY,CANADA,0,0,0,329
DAAB,N/A,BLIDA,BLIDA,ALGERIA,164,36.504,2.814,330
DAAD,N/A,BOU SAADA,BOU SAADA,ALGERIA,460,35.333,4.206,331
DAAE,BJA,SOUMMAM,BEJAJA,ALGERIA,7,36.712,5.07,332
DAAF,N/A,N/A,AOULEF,ALGERIA,0,0,0,333
DAAG,ALG,HOUARI BOUMEDIENE,ALGIER,ALGERIA,25,36.691,3.215,334
DAAJ,DJG,TISKA,DJANET,ALGERIA,969,24.293,9.452,335
DAAK,N/A,BOUFARIK,BOUFARIK,ALGERIA,103,36.546,2.876,336
DAAM,N/A,TELERGHMA,TELERGMA,ALGERIA,758,36.109,6.364,337
DAAN,N/A,REGGANE,REGGAN,ALGERIA,292,26.71,0.286,338
DAAP,VVZ,ILLIZI,ILLIZI,ALGERIA,542,26.573,8.484,339
DAAQ,N/A,AIN OUSSERA,AIN OUSSERA,ALGERIA,650,35.525,2.879,340
DAAS,GSF,SETIF AIN ARNAT,SETIF,ALGERIA,1025,36.178,5.324,341
DAAT,TMR,TAMANRASSET,TAMANRASSET,ALGERIA,1378,22.811,5.451,342
DAAV,GJL,JIJEL,JIJEL,ALGERIA,11,36.795,5.873,343
DAAW,N/A,N/A,BORDJ OMAR DRISS,ALGERIA,0,0,0,344
DAAX,N/A,N/A,CHERAGAS,ALGERIA,0,0,0,345
DAAY,N/A,MECHERIA,MECHERIA,ALGERIA,1176,33.536,-0.242,346
DAAZ,N/A,RELIZANE,RELIZANE,ALGERIA,86,35.752,0.626,347
DABB,AAE,ANNABA,ANNABA,ALGERIA,5,36.822,7.809,348
DABC,CZL,MOHAMED BOUDIAF INTERNATIONAL,CONSTANTINE,ALGERIA,691,36.277,6.624,349
DABP,N/A,N/A,SKIKDA,ALGERIA,0,0,0,350
DABS,TEE,CHEIKH LARBI TEBESSI,TEBESSA,ALGERIA,812,35.431,8.121,351
DABT,N/A,N/A,BATNA,ALGERIA,0,0,0,352
DADF,N/A,N/A,DARRA-I-SOOF,AFGHANISTAN,0,0,0,353
DAFH,HRM,HASSI R MEL,TILREMPT,ALGERIA,775,32.93,3.312,354
DAFI,N/A,N/A,DJELFA,ALGERIA,0,0,0,355
DAOB,TID,BOU CHEKIF,TIARET,ALGERIA,990,35.341,1.463,356
DAOC,CBH,N/A,BECHAR,ALGERIA,0,0,0,357
DAOE,N/A,BOU SFER,BOU SFER,ALGERIA,57,35.735,-0.805,358
DAOF,TIN,TINDOUF,TINDOUF,ALGERIA,443,27.7,-8.167,359
DAOI,QAS,ECH CHELIFF,ECH-CHELIFF,ALGERIA,142,36.213,1.332,360
DAOL,TAF,TAFARAOUI,ORAN,ALGERIA,112,35.542,-0.532,361
DAON,TLM,ZENATA,TLEMCEN,ALGERIA,249,35.017,-1.45,362
DAOO,ORN,ES SENIA,ORAN,ALGERIA,90,35.624,-0.621,363
DAOS,N/A,SIDI BEL ABBES,SIDI BEL ABBES,ALGERIA,492,35.172,-0.593,364
DAOV,MUW,GHRISS,GHRISS,ALGERIA,514,35.208,0.147,365
DASM,N/A,N/A,SAMANGAN,AFGHANISTAN,0,0,0,366
DATG,INF,N/A,IN GUEZZAM,ALGERIA,0,0,0,367
DATM,BMW,N/A,BORDJ MOKHTAR,ALGERIA,0,0,0,368
DAUA,AZR,TOUAT CHEIKH SIDI MOHAMED BELKEBIR,ADRAR,ALGERIA,281,27.837,-0.186,369
DAUB,BSK,BISKRA,BISKRA,ALGERIA,89,34.793,5.738,370
DAUE,ELG,EL GOLEA,EL GOLEA,ALGERIA,399,30.571,2.859,371
DAUG,GHA,NOUMERATE,GHARDAIA,ALGERIA,461,32.384,3.794,372
DAUH,HME,OUED IRARA,HASSI-MESSAOUD,ALGERIA,142,31.673,6.14,373
DAUI,INZ,IN SALAH,IN SALAH,ALGERIA,270,27.251,2.512,374
DAUK,TGR,SIDI MAHDI,TOUGGOURT,ALGERIA,86,33.068,6.089,375
DAUL,LOO,LAGHOUAT,LAGHOUAT,ALGERIA,766,33.764,2.927,376
DAUT,TMX,TIMIMOUN,TIMIMOUN,ALGERIA,314,29.237,0.276,377
DAUU,OGX,OUARGLA,OUARGLA,ALGERIA,150,31.917,5.413,378
DAUZ,IAM,IN AMENAS,ZARZAITINE,ALGERIA,563,28.051,9.643,379
DBBB,COO,COTONOU CADJEHOUN,COTONOU,BENIN,6,6.357,2.384,380
DBBC,N/A,N/A,CANA,BENIN,0,0,0,381
DBBD,N/A,N/A,DJOUGOU,BENIN,0,0,0,382
DBBK,KDC,N/A,KANDI,BENIN,0,0,0,383
DBBN,NAE,N/A,NATITINGOU,BENIN,0,0,0,384
DBBO,N/A,N/A,PORGA,BENIN,0,0,0,385
DBBP,PKO,PARAKOU,PARAKOU,BENIN,386,9.357,2.609,386
DBBR,N/A,N/A,BEMBEREKE,BENIN,0,0,0,387
DBBS,N/A,N/A,SAVE,BENIN,0,0,0,388
DFCA,N/A,N/A,KAYA,BURKINA FASO,0,0,0,389
DFCB,N/A,N/A,BARSALOGHO,BURKINA FASO,0,0,0,390
DFCC,OUG,N/A,OUAHIGOUYA,BURKINA FASO,0,0,0,391
DFCD,N/A,N/A,DIDYR,BURKINA FASO,0,0,0,392
DFCE,N/A,N/A,BATIE,BURKINA FASO,0,0,0,393
DFCG,N/A,N/A,KONGOUSSI,BURKINA FASO,0,0,0,394
DFCI,N/A,N/A,TITAO,BURKINA FASO,0,0,0,395
DFCJ,N/A,N/A,DJIBO,BURKINA FASO,0,0,0,396
DFCK,N/A,N/A,KOUDOUGOU,BURKINA FASO,0,0,0,397
DFCL,N/A,N/A,LEO,BURKINA FASO,0,0,0,398
DFCM,N/A,N/A,MANGA,BURKINA FASO,0,0,0,399
DFCO,N/A,N/A,BOROMO,BURKINA FASO,0,0,0,400
DFCP,N/A,N/A,PO,BURKINA FASO,0,0,0,401
DFCR,N/A,N/A,POURA,BURKINA FASO,0,0,0,402
DFCS,N/A,N/A,SEGUENEGA,BURKINA FASO,0,0,0,403
DFCT,N/A,N/A,TENADO,BURKINA FASO,0,0,0,404
DFCU,N/A,N/A,GOURCY,BURKINA FASO,0,0,0,405
DFCY,N/A,N/A,YAKO,BURKINA FASO,0,0,0,406
DFEA,N/A,N/A,BOULSA,BURKINA FASO,0,0,0,407
DFEB,N/A,N/A,BOGANDE,BURKINA FASO,0,0,0,408
DFEC,N/A,N/A,KOMIN-YANGA,BURKINA FASO,0,0,0,409
DFED,N/A,N/A,DIAPAGA,BURKINA FASO,0,0,0,410
DFEE,DOR,N/A,DORI,BURKINA FASO,0,0,0,411
DFEF,FNG,N/A,FADA N'GOURMA,BURKINA FASO,0,0,0,412
DFEG,XGG,N/A,GOROM GOROM,BURKINA FASO,0,0,0,413
DFEK,N/A,N/A,KOUPELA,BURKINA FASO,0,0,0,414
DFEL,XKA,N/A,KANTCHARI,BURKINA FASO,0,0,0,415
DFEM,N/A,N/A,TAMBAO,BURKINA FASO,0,0,0,416
DFEO,N/A,N/A,ZORGO,BURKINA FASO,0,0,0,417
DFEP,N/A,N/A,PAMA,BURKINA FASO,0,0,0,418
DFER,N/A,N/A,ARLI,BURKINA FASO,0,0,0,419
DFES,N/A,N/A,SEBBA,BURKINA FASO,0,0,0,420
DFET,TEG,N/A,TENKODOGO,BURKINA FASO,0,0,0,421
DFEY,N/A,N/A,OUARGAYE,BURKINA FASO,0,0,0,422
DFEZ,N/A,N/A,ZABRE,BURKINA FASO,0,0,0,423
DFFD,OUA,OUAGADOUGOU,OUAGADOUGOU,BURKINA FASO,317,12.353,-1.512,424
DFOA,N/A,N/A,DANO,BURKINA FASO,0,0,0,425
DFOB,BNR,N/A,BANFORA,BURKINA FASO,0,0,0,426
DFOD,DGU,N/A,DEDOUGOU,BURKINA FASO,0,0,0,427
DFOF,N/A,N/A,SAFANE,BURKINA FASO,0,0,0,428
DFOG,XGA,N/A,AMILCAR CABRAL DE GAQUA,BURKINA FASO,0,0,0,429
DFOH,N/A,N/A,HOUNDE,BURKINA FASO,0,0,0,430
DFOL,N/A,N/A,LOUMANA,BURKINA FASO,0,0,0,431
DFON,XNU,N/A,NOUNA,BURKINA FASO,0,0,0,432
DFOO,BOY,BOBO DIOULASSO,BOBO-DIOULASSO,BURKINA FASO,461,11.16,-4.331,433
DFOR,N/A,N/A,CORODARA,BURKINA FASO,0,0,0,434
DFOS,N/A,N/A,SIDERADOUGOU,BURKINA FASO,0,0,0,435
DFOT,N/A,N/A,TOUGAN,BURKINA FASO,0,0,0,436
DFOU,N/A,N/A,DIEBOUGOU,BURKINA FASO,0,0,0,437
DFOY,N/A,N/A,ARIBINDA,BURKINA FASO,0,0,0,438
DGAA,ACC,KOTOKA INTERNATIONAL,ACCRA,GHANA,63,5.603,-0.168,439
DGAD,N/A,N/A,ADA,GHANA,0,0,0,440
DGAH,N/A,N/A,HO,GHANA,0,0,0,441
DGAK,N/A,N/A,AKUSE,GHANA,0,0,0,442
DGAL,N/A,N/A,KETE-KRACHI,GHANA,0,0,0,443
DGAS,N/A,N/A,SALTPOND,GUYANA,0,0,0,444
DGAT,N/A,N/A,TEMA,GHANA,0,0,0,445
DGCY,CKY,N/A,CONAKRY,GHANA,0,0,0,446
DGKA,N/A,N/A,AKIM ODA,GHANA,0,0,0,447
DGKK,N/A,N/A,KOFORIDUA,GHANA,0,0,0,448
DGLB,N/A,N/A,BOLE,GHANA,0,0,0,449
DGLE,TML,TAMALE,TAMALE,GHANA,169,9.563,-0.863,450
DGLN,N/A,N/A,NAVRONGO,GHANA,0,0,0,451
DGLW,N/A,WA,WA,GHANA,324,10.082,-2.507,452
DGLY,N/A,N/A,YENDI,GHANA,0,0,0,453
DGSB,N/A,N/A,SEFWI-BEKWAI,GHANA,0,0,0,454
DGSN,NYI,SUNYANI,SUNYANI,GHANA,310,7.362,-2.329,455
DGSW,N/A,N/A,WENCHI,CHINA,0,0,0,456
DGTK,TKD,TAKORADI,TAKORADI,GHANA,7,4.893,-1.775,457
DGTX,N/A,N/A,AXIM,GHANA,0,0,0,458
DIAD,N/A,N/A,ADIAKE,IVORY COAST,0,0,0,459
DIAE,N/A,N/A,AGBOVILLE,IVORY COAST,0,0,0,460
DIAO,N/A,N/A,ABOISSO,IVORY COAST,0,0,0,461
DIAP,ABJ,ABIDJAN FELIX HOUPHOUET BOIGNY INTERNATIONAL,ABIDJAN,IVORY COAST,7,5.26,-3.926,462
DIAU,OGO,N/A,ABENGOUROU,IVORY COAST,0,0,0,463
DIBC,N/A,N/A,BOCANDA,IVORY COAST,0,0,0,464
DIBI,BXI,N/A,BOUNDIALI,IVORY COAST,0,0,0,465
DIBK,BYK,BOUAKE,BOUAKE,IVORY COAST,375,7.739,-5.074,466
DIBN,BQO,N/A,BUONA,IVORY COAST,0,0,0,467
DIBU,BDK,N/A,BONDOUKOU,IVORY COAST,0,0,0,468
DIDB,N/A,N/A,DABOU,IVORY COAST,0,0,0,469
DIDK,DIM,N/A,DIMBOKRO,IVORY COAST,0,0,0,470
DIDL,DJO,DALOA,DALOA,IVORY COAST,251,6.792,-6.473,471
DIDV,N/A,N/A,DIVO,IVORY COAST,0,0,0,472
DIFK,N/A,N/A,FERKESSEDOUGOU,IVORY COAST,0,0,0,473
DIGA,GGN,N/A,GAGNOA,IVORY COAST,0,0,0,474
DIGL,GGO,N/A,GUIGLO,IVORY COAST,0,0,0,475
DIGN,BBV,N/A,GRAND BEREBY,IVORY COAST,0,0,0,476
DIKO,HGO,KORHOGO,KORHOGO,IVORY COAST,370,9.387,-5.556,477
DIMN,MJC,MAN,MAN,IVORY COAST,332,7.272,-7.587,478
DIOD,KEO,N/A,ODIENNE,IVORY COAST,0,0,0,479
DIOF,OFI,N/A,OUANGO FITINI,IVORY COAST,0,0,0,480
DIPG,N/A,N/A,PORT GAUTHIER,IVORY COAST,0,0,0,481
DISG,SEO,N/A,SEGUELA,IVORY COAST,0,0,0,482
DISP,SPY,SAN PEDRO,SAN PEDRO,IVORY COAST,8,4.747,-6.661,483
DISS,ZSS,N/A,SASSANDRA,IVORY COAST,0,0,0,484
DITB,TXU,N/A,TABOU,IVORY COAST,0,0,0,485
DITM,TOZ,N/A,TOUBA,IVORY COAST,0,0,0,486
DIYO,ASK,YAMOUSSOUKRO,YAMOUSSOUKRO,IVORY COAST,214,6.903,-5.366,487
DNAA,ABV,ABUJA NNAMDI AZIKIWE INTERNATIONAL,ABUJA,NIGERIA,343,9.007,7.263,488
DNAK,AKR,AKURE,AKURE,NIGERIA,336,7.247,5.301,489
DNBE,BNI,BENIN,BENIN,NIGERIA,79,6.317,5.599,490
DNBI,N/A,N/A,BIDA,NIGERIA,0,0,0,491
DNCA,CBQ,CALABAR,CALABAR,NIGERIA,65,4.976,8.347,492
DNEN,ENU,ENUGU,ENUGU,NIGERIA,143,6.474,7.562,493
DNGU,QUS,GUSAU,GUSAU,NIGERIA,464,12.172,6.696,494
DNIB,IBA,IBADAN,IBADAN,NIGERIA,221,7.362,3.978,495
DNIL,ILR,ILORIN,ILORIN,NIGERIA,343,8.44,4.494,496
DNJO,JOS,JOS,JOS,NIGERIA,1290,9.64,8.869,497
DNKA,KAD,KADUNA,KADUNA,NIGERIA,632,10.696,7.32,498
DNKN,KAN,KANO MALLAM AMINU INTERNATIONAL,KANO,NIGERIA,478,12.047,8.524,499
DNMA,MIU,MAIDUGURI,MAIDUGURI,NIGERIA,336,11.855,13.081,500
DNMK,MDI,MAKURDI,MAKURDI,NIGERIA,114,7.704,8.614,501
DNMM,LOS,LAGOS MURTALA MUHAMMED,LAGOS,NIGERIA,42,6.577,3.321,502
DNMN,MXJ,MINNA NEW,MINNA,NIGERIA,255,9.652,6.462,503
DNOS,N/A,N/A,OSHOGBO,NIGERIA,0,0,0,504
DNPO,PHC,PORT HARCOURT INTERNATIONAL,PORT HARTCOURT,NIGERIA,25,5.015,6.949,505
DNSO,SKO,SADIQ ABUBAKAR III INTERNATIONAL,SOKOTO,NIGERIA,307,12.916,5.207,506
DNYO,YOL,YOLA,YOLA,NIGERIA,183,9.26,12.43,507
DNZA,ZAR,ZARIA,ZARIA,NIGERIA,656,11.13,7.686,508
DRRA,N/A,N/A,TESSAOUA,NIGER,0,0,0,509
DRRC,N/A,N/A,DOGONDOUTCHI,NIGER,0,0,0,510
DRRD,N/A,N/A,DOSSO,NIGER,0,0,0,511
DRRE,N/A,N/A,TERA,NIGER,0,0,0,512
DRRG,N/A,N/A,GAYA,NIGER,0,0,0,513
DRRI,N/A,N/A,BILMA,NIGER,0,0,0,514
DRRL,N/A,N/A,TILABERY,NIGER,0,0,0,515
DRRM,MFG,MARADI,MARADI,NIGER,378,13.502,7.127,516
DRRN,NIM,DIORI HAMANI,NIAMEY,NIGER,224,13.481,2.184,517
DRRP,N/A,N/A,LA TAPOA,NIGER,0,0,0,518
DRRT,THZ,TAHOUA,TAHOUA,NIGER,386,14.876,5.265,519
DRRU,N/A,N/A,OUALLAM,NIGER,0,0,0,520
DRZA,AJY,MANU DAYAK,AGADEZ,NIGER,506,16.965,7.997,521
DRZD,N/A,DIRKOU,DIRKOU,NIGER,389,18.969,12.869,522
DRZF,N/A,DIFFA,DIFFA,NIGER,303,13.373,12.627,523
DRZG,N/A,N/A,GOURE,NIGER,0,0,0,524
DRZI,N/A,N/A,IFEROUANE,NIGER,0,0,0,525
DRZL,N/A,N/A,ARLIT,NIGER,0,0,0,526
DRZM,N/A,N/A,MAINE-SOROA,NIGER,0,0,0,527
DRZN,N/A,N/A,N'GUIGMI,NIGER,0,0,0,528
DRZR,ZND,ZINDER,ZINDER,NIGER,460,13.779,8.984,529
DRZT,N/A,TANOUT,TANOUT,NIGER,537,14.999,8.767,530
DSGI,KMS,N/A,KUMASI,GHANA,0,0,0,531
DTMB,MIR,HABIB BOURGUIBA INTERNATIONAL,MONASTIR,TUNISIA,3,35.758,10.755,532
DTTA,TUN,CARTHAGE,TUNIS,TUNISIA,7,36.851,10.227,533
DTTB,N/A,SIDI AHMED AIR BASE,BIZERTE,TUNISIA,7,37.245,9.791,534
DTTD,N/A,REMADA,REMADA,TUNISIA,307,32.306,10.382,535
DTTF,GAF,GAFSA,GAFSA,TUNISIA,324,34.422,8.822,536
DTTG,GAE,GABES,GABES,TUNISIA,8,33.877,10.103,537
DTTI,N/A,BORDJ EL AMRI,BORDJ EL AMRI,TUNISIA,34,36.721,9.943,538
DTTJ,DJE,ZARZIS,DJERBA,TUNISIA,6,33.875,10.775,539
DTTK,N/A,N/A,KAIROUAN,TUNISIA,0,0,0,540
DTTL,N/A,N/A,KELIBIA,TUNISIA,0,0,0,541
DTTN,N/A,N/A,JENDOUBA,TUNISIA,0,0,0,542
DTTR,EBM,EL BORMA,EL BORMA,TUNISIA,253,31.704,9.254,543
DTTX,SFA,THYNA,SFAX,TUNISIA,26,34.718,10.691,544
DTTZ,TOE,NEFTA,TOZEUR,TUNISIA,88,33.94,8.111,545
DXAK,N/A,N/A,ATAKPAME,TOGO,0,0,0,546
DXBS,N/A,N/A,BASSARI,TOGO,0,0,0,547
DXDP,N/A,N/A,DAPANGO,TOGO,0,0,0,548
DXHO,N/A,N/A,HAHOTOE,TOGO,0,0,0,549
DXKP,N/A,N/A,ANIE,TOGO,0,0,0,550
DXMG,N/A,N/A,SANSANNE MANGO,TOGO,0,0,0,551
DXNG,LRL,NIAMTOUGOU,NIATOUGOU,TOGO,462,9.767,1.091,552
DXSK,N/A,N/A,SOKODE,TOGO,0,0,0,553
DXTA,N/A,N/A,TABLIGBO,TOGO,0,0,0,554
DXXX,LFW,LOME TOKOIN,LOME,TOGO,22,6.166,1.254,555
EBAM,N/A,N/A,AMOUGIES,BELGIUM,0,0,0,556
EBAW,ANR,DEURNE,ANTWERP,BELGIUM,12,51.19,4.463,557
EBBE,N/A,BEAUVECHAIN,BEAUVECHAIN,BELGIUM,113,50.759,4.768,558
EBBL,N/A,KLEINE BROGEL,KLEINE BROGEL,BELGIUM,61,51.168,5.471,559
EBBR,BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,57,50.902,4.499,560
EBBT,N/A,BRAASCHAAT,BRASSCHAAT,BELGIUM,22,51.333,4.5,561
EBBX,N/A,BERTRIX JEHONVILLE,BERTRIX,BELGIUM,462,49.887,5.229,562
EBCI,CRL,BRUSSELS SOUTH,CHARLEROI,BELGIUM,188,50.459,4.454,563
EBCV,N/A,CHIEVRES AB,CHIEVRES,BELGIUM,61,50.576,3.831,564
EBFN,N/A,KOKSIJDE,KOKSIJDE,BELGIUM,7,51.09,2.653,565
EBFS,N/A,FLORENNES,FLORENNES,BELGIUM,285,50.244,4.649,566
EBGB,N/A,N/A,BRUSSELS,BELGIUM,0,0,0,567
EBGL,N/A,N/A,GLONS,BELGIUM,0,0,0,568
EBHN,N/A,N/A,HOEVENEN,BELGIUM,0,0,0,569
EBKH,N/A,N/A,BALEN,BELGIUM,0,0,0,570
EBKT,QKT,WEVELGEM,KORTRIJK-VEVELGEM,BELGIUM,19,50.818,3.208,571
EBLB,N/A,N/A,ELSENBORN,BELGIUM,0,0,0,572
EBLG,LGG,LIEGE,LIEGE,BELGIUM,201,50.637,5.443,573
EBMB,N/A,N/A,MELSBROEK,BELGIUM,0,0,0,574
EBMO,N/A,N/A,MOORSELE,BELGIUM,0,0,0,575
EBMT,N/A,N/A,MUNTE,BELGIUM,0,0,0,576
EBNM,N/A,N/A,NAMUR-SUARLEE,BELGIUM,0,0,0,577
EBOS,OST,OOSTENDE,OSTEND,BELGIUM,4,51.199,2.862,578
EBSH,N/A,N/A,ST.-HUBERT,BELGIUM,0,0,0,579
EBSL,N/A,ZUTENDAAL,ZUTENDAAL,BELGIUM,96,50.948,5.592,580
EBSP,N/A,N/A,SPA,BELGIUM,0,0,0,581
EBST,N/A,ST TRUIDEN,SINT-TRUIDEN,BELGIUM,75,50.788,5.193,582
EBSU,N/A,N/A,ST.-HUBERT,BELGIUM,0,0,0,583
EBSZ,N/A,N/A,SEMMERZAKE,BELGIUM,0,0,0,584
EBTN,N/A,N/A,GOETSENHOVE,BELGIUM,0,0,0,585
EBTX,N/A,N/A,THEUX-VERVIERS,BELGIUM,0,0,0,586
EBTY,N/A,N/A,TOURNAY,BELGIUM,0,0,0,587
EBUL,N/A,URSEL,URSEL,BELGIUM,29,51.144,3.474,588
EBWE,N/A,WEELDE,WEELDE,BELGIUM,33,51.395,4.961,589
EBZH,N/A,N/A,HASSELT,BELGIUM,0,0,0,590
EBZR,N/A,ZOERSEL,ZOERSEL,BELGIUM,17,51.266,4.755,591
EBZW,N/A,N/A,GENK,BELGIUM,0,0,0,592
EDAB,BBJ,BAUTZEN,BAUTZEN,GERMANY,174,51.193,14.52,593
EDAC,AOC,ALTENBURG NOBITZ,ALTENBURG,GERMANY,196,50.982,12.506,594
EDAD,N/A,DESSAU,DESSAU,GERMANY,57,51.832,12.186,595
EDAE,N/A,EISENHUTTENSTADT,EISENHUETTENSTADT,GERMANY,46,52.197,14.586,596
EDAF,N/A,N/A,FRANKFURT,GERMANY,0,0,0,597
EDAG,N/A,N/A,GROSSRUECKERSWALDE,GERMANY,0,0,0,598
EDAH,N/A,HERINGSDORF,HERINGSDORF,GERMANY,29,53.879,14.152,599
EDAJ,N/A,N/A,GERA,GERMANY,0,0,0,600
EDAK,N/A,GROSSENHAIN,SUHL,GERMANY,128,51.308,13.555,601
EDAL,N/A,N/A,FUERSTWALDE,GERMANY,0,0,0,602
EDAM,N/A,MERSEBURG,MUEHLHAUSEN,GERMANY,104,51.363,11.941,603
EDAN,N/A,N/A,NEUSTADT,GERMANY,0,0,0,604
EDAO,N/A,N/A,NORDHAUSEN,GERMANY,0,0,0,605
EDAP,N/A,N/A,NEUHAUSEN,GERMANY,0,0,0,606
EDAQ,N/A,HALLE OPPIN,HALLE,GERMANY,106,51.552,12.053,607
EDAR,N/A,N/A,PIRNA,GERMANY,0,0,0,608
EDAT,N/A,N/A,NARDT,GERMANY,0,0,0,609
EDAU,N/A,RIESA GOHLIS,RIESA,GERMANY,99,51.294,13.359,610
EDAW,N/A,N/A,ROITZSCHJORA,GERMANY,0,0,0,611
EDAX,N/A,RECHLIN LARZ,RECHLIN-LAERZ,GERMANY,68,53.306,12.753,612
EDAY,N/A,STRAUSBERG,STRAUSBERG,GERMANY,81,52.58,13.916,613
EDAZ,N/A,SCHONHAGEN,SCHOENHAGEN,GERMANY,40,52.203,13.159,614
EDBA,N/A,N/A,ALKERSLEBEN,GERMANY,0,0,0,615
EDBB,N/A,N/A,BERLIN ACC/FIC,GERMANY,0,0,0,616
EDBC,N/A,COCHSTEDT SCHNEIDLINGEN,COCHSTEDT,GERMANY,182,51.856,11.418,617
EDBD,N/A,N/A,DEDELOW,GERMANY,0,0,0,618
EDBF,N/A,N/A,FEHRBELLIN,GERMANY,0,0,0,619
EDBG,GWW,GOLDSBORO WAYNE MUNI,GOTHA OST,GERMANY,41,35.461,-77.965,620
EDBH,N/A,BARTH,BARTH,GERMANY,8,54.338,12.71,621
EDBI,N/A,N/A,ZWICKAU,GERMANY,0,0,0,622
EDBJ,N/A,JENA SCHONGLEINA,JENA,GERMANY,38,50.917,11.714,623
EDBK,N/A,KYRITZ,KYRITZ,GERMANY,40,52.919,12.425,624
EDBL,N/A,N/A,BAD LANGENSALZA,GERMANY,0,0,0,625
EDBM,N/A,MAGDEBURG,MAGDEBURG,GERMANY,82,52.074,11.626,626
EDBN,N/A,BRANDIS WALDPOLENZ,NEUBRANDENBURG,GERMANY,164,51.328,12.657,627
EDBO,N/A,N/A,OEHNA,GERMANY,0,0,0,628
EDBP,N/A,N/A,SCHWERIN,GERMANY,0,0,0,629
EDBR,N/A,ROTHENBURG GORLITZ,ROTHENBURG/OL,GERMANY,158,51.364,14.952,630
EDBS,N/A,N/A,SOEMMERDA,GERMANY,0,0,0,631
EDBX,N/A,N/A,GOERLITZ,GERMANY,0,0,0,632
EDCA,N/A,ANKLAM,ANKLAM,GERMANY,6,53.833,13.669,633
EDCB,N/A,N/A,BALLENSTEDT,GERMANY,0,0,0,634
EDCD,N/A,COTTBUS DREWITZ,COTTBUS,GERMANY,84,51.889,14.532,635
EDCE,N/A,N/A,EGGERSDORF,GERMANY,0,0,0,636
EDCF,N/A,N/A,FRIEDERSDORF,GERMANY,0,0,0,637
EDCG,N/A,N/A,GUETTIN,GERMANY,0,0,0,638
EDCI,N/A,N/A,KLIX,GERMANY,0,0,0,639
EDCJ,N/A,N/A,CHEMNITZ,GERMANY,0,0,0,640
EDCK,N/A,KOTHEN,KOETHEN,GERMANY,93,51.721,11.962,641
EDCM,N/A,KAMENZ,KAMENZ,GERMANY,151,51.296,14.129,642
EDCN,N/A,N/A,NAUEN,GERMANY,0,0,0,643
EDCQ,N/A,N/A,ASCHERSLEBEN,GERMANY,0,0,0,644
EDCR,N/A,N/A,RERIK,GERMANY,0,0,0,645
EDCS,N/A,N/A,SAARMUND,GERMANY,0,0,0,646
EDCU,N/A,N/A,GUESTROW,GERMANY,0,0,0,647
EDCV,N/A,N/A,PASEWALK,GERMANY,0,0,0,648
EDCW,N/A,N/A,WISMAR,GERMANY,0,0,0,649
EDCX,N/A,N/A,PURKSHOF,GERMANY,0,0,0,650
EDDB,SXF,SCHONEFELD,BERLIN,GERMANY,48,52.38,13.523,651
EDDC,DRS,DRESDEN,DRESDEN,GERMANY,231,51.133,13.767,652
EDDD,N/A,N/A,FRANKFURT,GERMANY,0,0,0,653
EDDE,ERF,ERFURT,ERFURT,GERMANY,316,50.98,10.958,654
EDDF,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,111,50.026,8.543,655
EDDG,FMO,MUNSTER OSNABRUCK,MUENSTER/OSNABRUECK,GERMANY,49,52.134,7.685,656
EDDH,HAM,HAMBURG,HAMBURG,GERMANY,17,53.63,9.988,657
EDDI,THF,TEMPELHOF,BERLIN,GERMANY,50,52.473,13.404,658
EDDK,CGN,KOLN BONN,COLOGNE,GERMANY,93,50.866,7.143,659
EDDL,DUS,DUSSELDORF,DUESSELDORF,GERMANY,45,51.289,6.767,660
EDDM,MUC,MUNICH,MUNICH,GERMANY,454,48.354,11.786,661
EDDN,NUE,NURNBERG,NUERNBERG,GERMANY,319,49.499,11.078,662
EDDP,LEJ,LEIPZIG HALLE,LEIPZIG,GERMANY,142,51.424,12.236,663
EDDR,SCN,SAARBRUCKEN,SAARBRUECKEN,GERMANY,323,49.214,7.109,664
